5.578884573474636177e+00 6.106619893456049830e+00 4.968532237015002018e+00 4.644364352427659881e+00 5.672456716206379035e+00 4.551324890365422426e+00 3.170055245544917355e+00 2.830221527103072177e+00 1.940257044664054131e+00 2.795361523493993694e+00
3.194075852714085784e+00 4.848305685001950138e+00 2.753178893421950324e+00 4.862442051971697765e+00 4.931530197812369565e+00 4.217823133984151873e+00 3.109732271778476331e+00 4.644272729782510822e+00 4.306568488360214886e+00 5.606346964701712565e+00
4.725606180575932846e+00 4.263660055035587426e+00 4.894881031340671207e+00 5.252021414652626063e+00 3.045587847428885997e+00 4.124759007127591026e+00 4.817015897778337497e+00 3.318027918735451998e+00 5.067392601627317639e+00 4.545412238426872698e+00
4.246864666491778628e+00 4.369725167540035038e+00 4.717319613197077821e+00 3.563417341414116368e+00 4.138156550490068142e+00 2.600102206389230730e+00 3.975353450738964511e+00 2.187063782940534384e+00 4.407144291923356327e+00 4.603068333993097561e+00
4.944187890787366868e+00 4.694275175481178231e+00 5.190926654461948786e+00 3.719585555449475223e+00 2.965037515838595539e+00 4.045495893442792479e+00 3.389349063765414893e+00 3.436919785966562557e+00 2.161568785543136695e+00 4.227911073724702540e+00
7.143490731466430432e+00 1.912594064732451526e+00 3.859497137642572628e+00 4.135963150931472931e+00 4.054948698801835505e+00 4.983908175672241647e+00 3.733365189950020646e+00 3.553355227535405447e+00 2.067586659131552373e+00 4.209365040389436707e+00
