3.388666776591923835e+00 4.414374071743482730e+00 4.824182078107634553e+00 4.247977936749268935e+00 3.526733149026739511e+00 4.065292241519760097e+00 3.376043464572287878e+00 3.407543153781704692e+00 4.289386462411400203e+00 3.196327316116568173e+00
3.860727136558817829e+00 4.265342004292157263e+00 3.551963806383430011e+00 3.634622449714238979e+00 2.999761184888270815e+00 2.195968497387203122e+00 4.092770400846009515e+00 3.015486446133687437e+00 4.766024807001993047e+00 3.030464355166357038e+00
3.701354318705497803e+00 3.919480780953408239e+00 2.782466421941389711e+00 3.446288031187742629e+00 4.389371839374503814e+00 2.966079677745059318e+00 2.222419402391364152e+00 2.282362570063080742e+00 2.874678302950894881e+00 3.190446698527733549e+00
3.221039762629935410e+00 2.373997778223186472e+00 2.461936403334221257e+00 3.167960560828024352e+00 2.903592785919979047e+00 3.068946649900927248e+00 3.543377987422241304e+00 2.545970972486636619e+00 3.520113139786017697e+00 2.976774217337987416e+00
4.718148553284179592e+00 3.354225929142095275e+00 3.510893799997994336e+00 3.641575304092851351e+00 3.394139188970059173e+00 3.625367127691316860e+00 3.013571943399093733e+00 3.962737264796551528e+00 3.791211505484072042e+00 4.066875471127841202e+00
2.586349257142183333e+00 2.977808391898090878e+00 2.768055632387319331e+00 2.245802070892631619e+00 2.625346092952195232e+00 2.533220702821429526e+00 3.550004849904124793e+00 2.795595238988707543e+00 2.938188235354458389e+00 2.623360161395348999e+00
